"Data Source Retrieval Date","Data Release Version Date","Data Release Description and Version Number","Study Reference Number","Study Name","Location or Station ID","Job Task or Place","Additional Exposure Info","Interpretive Sample ID","Analytical Sample ID","Laboratory Sample ID","Sample Date","Pump Configuration","Pre-Calibration Flow Rate","Post-Calibration Flow Rate","Flow Rate Unit","Pump Period","Sample Period","Period Unit","Pump ID","Dry Calibrator Serial No","Sample Type","Field Matrix","Field Sample Material","Chemical Name","Chemical Code","Chemical Type","Concentration","Unit","Qualifiers","Validation Level","Nondetect Flag","Analytical Method","Date Analyzed","Lab","Sample Comment","Method of Decontamination","Cleaning Product","Cleaning Product Other Description","Surface Area Covered","Respirator Half","Respirator Full","Respirator SCBA","Respirator Airline","Respirator Mask","Respirator None","Respirator Other Description","Cartridge p100","Cartridge ov","Cartridge Other","Cartridge Other Description","Hands Cotton","Hands Leather","Hands Abrasion","Hands Nitrile","Hands Nitrile Type","Hands PVC","Hands PVC Type","Hands Other","Hands Other Description","Hands None","Feet Steel","Feet Leather","Feet Rubber","Feet Covers","Feet None","Feet Other","Feet Other Description","Hearing Plugs","Hearing Plugs Type","Hearing Muffs","Hearing Muffs_type","Hearing None","Hearing Other","Hearing Other Description","Eyes Glasses","Eyes Goggles","Eyes Shield","Eyes None","Eyes Other","Eyes Other Description","Head Hat","Body Frc","Body Apron","Body Sleeves","Body Pants","Body None","Body Visible","Barrier Suit","Body Impervious Suit","Body Waders","Body Other","Body Other Type"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Detailed Vessel Decon","Barge Cleaning - Conf sp entry","538972","538972","","2010-08-15","tp","2012.099976","2040.0999999999999","mL/min","110","","min","827787","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.45","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (>3000psi)","Other","Hot water steam","10% to 24%","N","Y","N","Y","N","N","","Y","N","N","","Y","N","N","N","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","Y","Tychem suits"
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","538970","538970","","2010-08-17","tp","1998.900024","1987.3","mL/min","490","","min","827787","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Hot water steam Hulk System 109","10% to 24%","Y","N","Y","Y","N","N","","Y","N","N","","Y","N","N","Y","Ansell CE 0493","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","538971","538971","","2010-08-17","tp","2002.6999510000001","930","mL/min","506","","min","827833","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.17","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","","<10%","N","Y","N","N","N","N","","N","N","N","","N","N","N","Y","Ansell CE 0493","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","538973","538973","","2010-08-16","tp","1999.900024","1906.9000000000001","mL/min","470","","min","827787","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","PES-51 Hulk System 109","10% to 24%","N","Y","N","N","N","N","","Y","N","N","","Y","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","538975","538975","","2010-08-16","tp","2001.3000489999999","1967.0999999999999","mL/min","469","","min","827833","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Pes-51 Hulk System 109","10% to 24%","N","Y","N","N","N","N","","Y","N","N","","Y","N","N","N","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","541016","541016","","2010-08-17","cyclone","1596.9000000000001","1597.4000000000001","mL/min","485","","min","827790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Hot steam water Hulk System 109","10% to 24%","Y","N","Y","Y","N","N","","Y","N","N","","Y","N","N","Y","Ansell CE 0493","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","541019","541019","","2010-08-17","cyclone","1600.3","1581.9000000000001","mL/min","558","","min","644790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.25","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","","<10%","N","Y","N","N","N","N","","Y","N","N","","N","N","N","Y","ANSell CR 0493","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","541033","541033","","2010-08-16","cyclone","1605.9000000000001","1591.3","mL/min","470","","min","644790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Pes-51 Hulk System 109","<10%","N","Y","N","N","N","N","","N","N","N","","Y","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","N","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port #2 Fourchon","Gross Vessel Decon","","541035","541035","","2010-08-16","cyclone","1599.3","1584.5999999999999","mL/min","440","","min","827790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Pes 51 Hulk System 109","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Boom Decon","","538977","538977","","2010-08-20","tp","2003.900024","1964.2","mL/min","567","567","min","827833","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.096","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Boom Decon","","540970","540970","","2010-08-20","tp","1600.099976","1610.2","mL/min","584","584","min","644790","119613","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","N","N","N","","Y","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Equipment Decon","","538961","538961","","2010-08-19","tp","2004.8000489999999","1924.8","mL/min","","546","min","827833","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Equipment Decon","","538974","538974","","2010-08-19","tp","2002.099976","1961.4000000000001","mL/min","","540","min","827787","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","N","","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Equipment Decon","","540957","540957","","2010-08-19","cyclone","1597.8","1577.3","mL/min","","545","min","827790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","10% to 24%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Gross Vessel Decon","","538959","538959","","2010-08-21","tp","2000.5","2037.0999999999999","mL/min","473","473","min","827790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","J","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Pes 51","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","Y","Howard-Light Max","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","C Port Decon","Gross Vessel Decon","","538965","538965","","2010-08-21","tp","2000.5","2002.0999999999999","mL/min","565","565","min","827787","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","J","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Pes 51","10% to 24%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","N","N","N","","Y","Howard-Light Max","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","Y","N","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Charlie Company Port Fourchon","Boom Decon","","538956","538956","","2010-08-20","tp","2002.400024","1986.4000000000001","mL/min","486","","min","827787","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.1","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Charlie Company Port Fourchon","Boom Decon","","538957","538957","","2010-08-20","tp","1999","2001.5","mL/min","381","","min","827790","119617","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.48","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","OMI 500","<10%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Coco drive","Boom Decon","","541022","541022","","2010-09-19","cyclone","1604","1580","mL/min","529","529","min","917575","119539","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.12","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (<100psi)","Other","H2O & Green Sol","25% to 49%","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodine","Boom Decon","","547268","547268","","2010-09-07","cyclone","1599.5","1566","mL/min","488","488","min","917493","119539","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Water Only","","None","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","N","N","Y","Y","N","N","","Y","","N","","N","N","","N","Y","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodrie","Boom Decon","","538980","538980","","2010-08-19","tp","2005","1957","mL/min","557","557","min","13494","119539","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.13","MG/M3","","Level II","N","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","H2O + GreenSol","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","Y","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodrie","Boom Decon","","538996","538996","","2010-08-09","tp","2016","1957","mL/min","371","371","min","827899","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Water & Greensol","None","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodrie","Boom Decon","","538999","538999","","2010-08-08","tp","1997","1988","mL/min","442","442","min","827899","","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.11","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Water and Greensol","None","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodrie","Boom Decon","","540956","540956","","2010-08-08","cyclone","1602","1590","mL/min","425","425","min","799957","119539","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.15","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Water and Greensol","None","N","N","N","N","N","N","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodrie","Boom Decon","","540996","540996","","2010-08-07","cyclone","1606","1530","mL/min","452","452","min","917575","119539","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.14","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","H2O and Grensol","25% to 49%","N","N","N","N","N","Y","","N","N","N","","N","N","N","Y","","N","","N","","N","Y","N","N","Y","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
"2014-04-18 12:15","2014-04-20","Personal Breathing Zone Oil Mist OTH-03v01-01b","2001","Personal Breathing Zone Samples for Industrial Hygiene Program","Cocodrie","Boom Decon","","541000","541000","","2010-08-15","cyclone","1609","1633","mL/min","302","302","min","79957","119539","Natural sample","Air/Vapor","Ambient Air","Gravimetric Oil Mist","OIL_MIST","Target Analyte","0.2","MG/M3","U","Level II","Y","NIOSH_5524","","GALSON","","Pressure Washing (100psi to 3000psi)","Other","Water & greensol","25% to 49%","N","N","N","N","N","Y","","N","N","Y","N/A","N","N","N","Y","","N","","N","","N","Y","N","Y","N","N","N","","N","","N","","N","N","","Y","N","Y","N","N","","Y","N","N","N","N","N","N","N","Y","N","N",""
